job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary_available,avg_salary,city,skills_list
Business Development Executive,Teplar Solutions,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Coimbatore,1460.0,Naukri,3.9,0.0,"Cold calling, Customer support, Analytics",No,0.0,Coimbatore,"['Cold Calling', 'Customer Support', 'Analytics']"
Data Analyst,Teplar Solutions,0-4 Yrs,0.0,4.0,Not Disclosed,0.0,0.0,Coimbatore,1460.0,Naukri,3.9,0.0,"Customer support, Analytics, Workflow",No,0.0,Coimbatore,"['Customer Support', 'Analytics', 'Workflow']"
Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,2-3 Yrs,2.0,3.0,Not Disclosed,0.0,0.0,Nagpur,1460.0,Naukri,3.9,0.0,Data Analyst,No,0.0,Nagpur,['Data Analyst']
Clinical Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Nagpur,1460.0,Naukri,3.9,0.0,Clinical Data Analyst,No,0.0,Nagpur,['Clinical Data Analyst']
Data Analyst,"Quotient, Inc.",1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,1460.0,Naukri,3.9,0.0,"Product management, Distribution network, Publishing",No,0.0,Bengaluru,"['Product Management', 'Distribution Network', 'Publishing']"
Business Data Analyst General Ledger,Diverse Lynx,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Mumbai,1460.0,Naukri,3.9,0.0,"Reconciliation, SQL, Taxation",No,0.0,Mumbai,"['Reconciliation', 'Sql', 'Taxation']"
SAS Developer,Diverse Lynx,4-8 Yrs,4.0,8.0,₹ 5 - 17L/yr (AmbitionBox estimate),500000.0,1700000.0,Bangalore / Bengaluru,1460.0,Naukri,3.9,0.0,"SQL, XML, Db2",Yes,1100000.0,Bengaluru,"['Sql', 'Xml', 'Db2']"
Data Analyst,M3 (EU) Ltd,5-7 Yrs,5.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,3.9,0.0,"Market research, Data processing, MS Office",No,0.0,Bengaluru,"['Market Research', 'Data Processing', 'Ms Office']"
Data Analyst,Countrees Services and Technologies Pvt Ltd,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,Chennai,365.0,Naukri,3.9,0.0,"Commerce, HTML",No,0.0,Chennai,"['Commerce', 'Html']"
Content and Community lead,Infinyte Club,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,3.9,0.0,"SEO, Analytical, Digital marketing",No,0.0,Bengaluru,"['Seo', 'Analytical', 'Digital Marketing']"
Data Analyst ( Fresher ),OnPoint Insights,0-2 Yrs,0.0,2.0,Not Disclosed,0.0,0.0,"Mumbai suburbs, Mumbai",365.0,Naukri,3.9,0.0,"SAS, Analytical, Machine learning",No,0.0,Mumbai suburbs,"['Sas', 'Analytical', 'Machine Learning']"
Data Analyst,WalbroSoft,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Nagpur,1825.0,Naukri,1.0,1.0,"MS Office, Data collection, Internet research",No,0.0,Nagpur,"['Ms Office', 'Data Collection', 'Internet Research']"
data analyst,Etomate Technology LLP,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,1.0,1.0,"Data Analyst, Analytics, Macros",No,0.0,Bengaluru,"['Data Analyst', 'Analytics', 'Macros']"
Security Data Analyst / L2,Si Cyber,4-8 Yrs,4.0,8.0,Not Disclosed,0.0,0.0,Pune,365.0,Naukri,3.9,0.0,"Data analysis, Monitoring, Analytical",No,0.0,Pune,"['Data Analysis', 'Monitoring', 'Analytical']"
Data Analyst,99Plus IT Solutions,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,Vadodara,1095.0,Naukri,3.9,0.0,"Business Development Executive, XML, Data mining",No,0.0,Vadodara,"['Business Development Executive', 'Xml', 'Data Mining']"
Clinical Data Analyst,CLINAARC CLINICAL DATAMANAGEMENT PRIVATE LIMITED,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Nagpur,1460.0,Naukri,3.9,0.0,Clinical Data Analyst,No,0.0,Nagpur,['Clinical Data Analyst']
Data Analyst,99Plus IT Solutions,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Vadodara,1825.0,Naukri,3.9,0.0,Data Analyst,No,0.0,Vadodara,['Data Analyst']
Big Data Analyst,CereSight,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,"Chennai, Pune, New Delhi
													+4 more",1825.0,Naukri,3.9,0.0,"Computer science, HBase, Data processing",No,0.0,Chennai,"['Computer Science', 'Hbase', 'Data Processing']"
Editing and Proof Reading the written content,99Plus IT Solutions,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Vadodara,1825.0,Naukri,3.9,0.0,"Proof reading, Data Analyst",No,0.0,Vadodara,"['Proof Reading', 'Data Analyst']"
Data Analyst,99Plus IT Solutions,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Vadodara,1825.0,Naukri,3.9,0.0,Data Analyst,No,0.0,Vadodara,['Data Analyst']
Data Analysts,Prometheus Consulting,2-3 Yrs,2.0,3.0,₹ 0.25 - 18L/yr (AmbitionBox estimate),25000.0,1800000.0,Bangalore / Bengaluru,1825.0,Naukri,3.9,0.0,"Customer experience, Data Analyst, Market research",Yes,912500.0,Bengaluru,"['Customer Experience', 'Data Analyst', 'Market Research']"
Data Analyst,WalbroSoft,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Nagpur,1825.0,Naukri,1.0,1.0,"MS Office, Data collection, Internet research",No,0.0,Nagpur,"['Ms Office', 'Data Collection', 'Internet Research']"
Spend and Master Data Analyst,Pcura Consulting pvt ltd.,2-7 Yrs,2.0,7.0,Not Disclosed,0.0,0.0,Mumbai,1825.0,Naukri,4.0,630.0,"Master data management, Data Analyst, E-sourcing",No,0.0,Mumbai,"['Master Data Management', 'Data Analyst', 'E-Sourcing']"
Senior Data Scientist,JoinHandsHR,3-8 Yrs,3.0,8.0,₹ 4 - 50L/yr (AmbitionBox estimate),400000.0,5000000.0,Mumbai,1825.0,Naukri,3.9,0.0,"Data Scientist, Data Analyst",Yes,2700000.0,Mumbai,"['Data Scientist', 'Data Analyst']"
Big Data Analyst - Part time,Write Academy,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,Chennai,1825.0,Naukri,3.9,0.0,"SQL, Oracle, MySQL",No,0.0,Chennai,"['Sql', 'Oracle', 'Mysql']"
Data Analyst,Augmenter Consulting,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,Mumbai,1825.0,Naukri,1.0,2.0,"Analytics, Process improvement, Consulting",No,0.0,Mumbai,"['Analytics', 'Process Improvement', 'Consulting']"
Data Analyst - Technology,Vayaa Systems,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,2190.0,Naukri,3.9,0.0,"Data Analyst, MS SQL, data visualization",No,0.0,Hyderabad,"['Data Analyst', 'Ms Sql', 'Data Visualization']"
Reliability Data Analyst - RVR & JC,PinnacleART,1-7 Yrs,1.0,7.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,90.0,Naukri,3.9,0.0,"Petroleum, Mining, Technical writing",No,0.0,Hyderabad,"['Petroleum', 'Mining', 'Technical Writing']"
Reliability Data Analyst - ANITS,PinnacleART,1-5 Yrs,1.0,5.0,Not Disclosed,0.0,0.0,Hyderabad / Secunderabad,90.0,Naukri,3.9,0.0,"Petroleum, Mining, Technical writing",No,0.0,Hyderabad,"['Petroleum', 'Mining', 'Technical Writing']"
Data Analysts,MightyMorse,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Mumbai,120.0,Naukri,3.9,0.0,"metadata, python, data analysis",No,0.0,Mumbai,"['Metadata', 'Python', 'Data Analysis']"
Data Analyst,Grapes IDMR,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,Thrissur/Trichur,210.0,Naukri,3.9,0.0,"SQL, SAS, Process improvement",No,0.0,Thrissur,"['Sql', 'Sas', 'Process Improvement']"
Data Analyst,MindTrilogy,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,New Delhi,210.0,Naukri,3.9,0.0,"Analytical, Market analysis, Database administration",No,0.0,Delhi,"['Analytical', 'Market Analysis', 'Database Administration']"
Machine learning Architect,Cotocus.com,5-9 Yrs,5.0,9.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,3.9,0.0,"Machine learning, Life sciences, Architectural design",No,0.0,Bengaluru,"['Machine Learning', 'Life Sciences', 'Architectural Design']"
Data Analyst / Sr. Data Analyst,CoreInsightsAI,0-8 Yrs,0.0,8.0,Not Disclosed,0.0,0.0,Remote,150.0,Naukri,3.9,0.0,"Data analysis, Analytical, Consulting",No,0.0,Remote,"['Data Analysis', 'Analytical', 'Consulting']"
Artificial intelligence Architect,Cotocus.com,4-9 Yrs,4.0,9.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,3.9,0.0,"Cloud computing, Machine learning, Analytical",No,0.0,Bengaluru,"['Cloud Computing', 'Machine Learning', 'Analytical']"
Data Analysts,Cotocus.com,1-4 Yrs,1.0,4.0,Not Disclosed,0.0,0.0,Bangalore / Bengaluru,365.0,Naukri,3.9,0.0,"Analytical, Continuous improvement, Data Analyst",No,0.0,Bengaluru,"['Analytical', 'Continuous Improvement', 'Data Analyst']"
